country_name,country_code,indicator_name,indicator_code,value,year
Chile,CHL,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.773136891,1971
Chile,CHL,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.775380068,1981
Chile,CHL,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.331269962,1993
Chile,CHL,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.44304666,1995
Chile,CHL,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.169500112,1977
Chile,CHL,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.406754096,1988
Chile,CHL,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,7.232874187,2007
Chile,CHL,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,7.198802816,2008
Chile,CHL,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.721990794,1972
Chile,CHL,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.632304515,1982
Chile,CHL,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,6.311663124,2002
Chile,CHL,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,4.327168501,1986
Chile,CHL,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,6.612858216,2007
Chile,CHL,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,3.65622603,1973
Chile,CHL,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,6.064241621,2009
Chile,CHL,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.749693034,1960
Chile,CHL,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.95853013,1969
Chile,CHL,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,3.691847138,1995
Chile,CHL,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,5.672300423,2014
Chile,CHL,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.639474872,1963
Chile,CHL,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.731042286,1970
Chile,CHL,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.635280893,2000
Chile,CHL,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,5.577474736,2016
Chile,CHL,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.212324348,1976
Chile,CHL,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.539490703,1985
Chile,CHL,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,3.073742245,2003
Chile,CHL,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,4.078375591,2012
Chile,CHL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.02331217,2013
Chile,CHL,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.956857142,1974
Chile,CHL,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.490149026,1994
Chile,CHL,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.902878117,1974
Chile,CHL,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.268075782,1991
Chile,CHL,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.022737822,2004
Chile,CHL,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.147687435,2013
Chile,CHL,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.236035905,2016
Chile,CHL,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,1.120285526,2000
Chile,CHL,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.579037927,1978
Chile,CHL,Population growth (annual %),SP.POP.GROW,1.79959554,1966
Chile,CHL,Population growth (annual %),SP.POP.GROW,1.575286352,1994
Chile,CHL,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.8910342,1989
Chile,CHL,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,7.8,2005
Chile,CHL,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,8.1,2008
Chile,CHL,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,7.9,2012
Chile,CHL,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1,2015
Chile,CHL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,1993
Chile,CHL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,2000
Chile,CHL,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,13.5,1986
Chile,CHL,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,2.6,2002
Chile,CHL,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,1.9,2013
Chile,CHL,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,1.6,2020
Chile,CHL,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0.5,2008
Chile,CHL,"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,0.7,2014
Chile,CHL,"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.82329011,1987
Chile,CHL,"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.340150118,1998
Chile,CHL,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.065703659,1971
Chile,CHL,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.604054915,2005
Chile,CHL,"School enrollment, primary (% gross)",SE.PRM.ENRR,107.5443497,2008
Chile,CHL,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,99.92446899,1989
Chile,CHL,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,98.43981934,2003
Chile,CHL,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,99.34767151,2014
Chile,CHL,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,93.95982,2016
Chile,CHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,64.8862915,1981
Chile,CHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,79.89830017,1988
Chile,CHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,91.27256775,2003
Chile,CHL,"School enrollment, secondary (% net)",SE.SEC.NENR,83.55124,2009
Chile,CHL,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,55.73266983,1976
Chile,CHL,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,90.22351837,2008
Chile,CHL,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,88.66488647,2010
Chile,CHL,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,83.59496,2011
Chile,CHL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,12.17424011,1976
Chile,CHL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,15.98256969,1985
Chile,CHL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,53.95666885,2007
Chile,CHL,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,42.19604874,2003
Chile,CHL,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,11.6,2010
Chile,CHL,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,71.1430526,1974
Chile,CHL,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,81.828843,2012
Chile,CHL,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,82.4452662,2014
Chile,CHL,"Tuberculosis death rate (per 100,000 people)",SH.TBS.MORT,2.9,2009
Chile,CHL,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,5.02,1991
Chile,CHL,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,10.13,1999
Chile,CHL,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,17.7,2019
China,CHN,Age dependency ratio (% of working-age population),SP.POP.DPND,36.65490765,2012
China,CHN,"Age dependency ratio, old",SP.POP.DPND.OL,7.425672543,1976
China,CHN,"Age dependency ratio, old",SP.POP.DPND.OL,13.57653384,2016
China,CHN,"Age dependency ratio, old",SP.POP.DPND.OL,16.22123582,2019
China,CHN,"Age dependency ratio, young",SP.POP.DPND.YG,71.96861028,1974
China,CHN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,97.5,2005
China,CHN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9,2016
China,CHN,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,22.492249,1972
China,CHN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,186.4915009,2010
China,CHN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.02,1962
China,CHN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.87,1977
China,CHN,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,48.50505829,2003
China,CHN,"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,122.2272415,2003
China,CHN,"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,223.3150482,2012
China,CHN,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,50.8,2003
China,CHN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.480000019,1987
China,CHN,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,0.051512681,2003
China,CHN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,68.173,1996
China,CHN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,88.77333832,1982
China,CHN,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,1.9,2017
China,CHN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,130.267,1982
China,CHN,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,72.2,1973
China,CHN,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,38.4,1996
China,CHN,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,10.2,2008
China,CHN,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,4.5,2017
China,CHN,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,92.5,1973
China,CHN,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,24.5,2004
China,CHN,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,1.233,2008
China,CHN,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,40.26554108,2011
China,CHN,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,4.181981982,2000
China,CHN,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,0.213636364,2004
China,CHN,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,97.83915818,2013
China,CHN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,58.90728414,2002
China,CHN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,60.87621954,2003
China,CHN,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,93.28437846,2000
China,CHN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.1134,2002
China,CHN,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,14.55680049,1974
China,CHN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.17146595,1974
China,CHN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,20.35344954,2005
China,CHN,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,40.84830706,1968
China,CHN,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,33.64681731,1982
China,CHN,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,5.76167994,2019
China,CHN,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.22058567,1970
China,CHN,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,7.932657535,2000
China,CHN,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,5.529168981,2018
China,CHN,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,62.64579184,1984
China,CHN,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,66.14982929,1993
China,CHN,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,73.42983109,2009
China,CHN,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,72.24082898,2016
China,CHN,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.029327961,1964
China,CHN,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.169314968,1967
China,CHN,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.979176099,1975
China,CHN,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.268070671,2020
China,CHN,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.367456948,1963
China,CHN,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.709267341,2016
China,CHN,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.674589714,1972
China,CHN,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.584341846,2013
China,CHN,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.510333605,1985
China,CHN,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,7.05048519,1994
China,CHN,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,7.517764145,2004
China,CHN,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,9.076205048,2016
China,CHN,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,4.473314423,1977
China,CHN,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,4.320236771,1988
China,CHN,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,5.42402584,1996
China,CHN,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,7.587995231,2016
China,CHN,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,4.008952755,1965
China,CHN,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.26470227,1982
China,CHN,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,3.670001848,1994
China,CHN,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.182381267,2018
China,CHN,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,3.167854836,2000
China,CHN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.391277383,1986
China,CHN,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,3.352352988,1974
China,CHN,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,4.628337262,1984
China,CHN,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.955002392,2010
China,CHN,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.475927618,1966
China,CHN,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.152589098,1983
China,CHN,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.310740265,1961
China,CHN,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.29554867,1971
China,CHN,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,0.873937112,1967
China,CHN,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.066912373,1977
China,CHN,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.595194059,1992
China,CHN,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.238097845,2010
China,CHN,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.280590275,1993
China,CHN,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.147749073,1963
China,CHN,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.143804861,1964
China,CHN,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,0.984929439,1993
China,CHN,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,2.101203845,2017
China,CHN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.45582122,1960
China,CHN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.6895228,2000
China,CHN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.62481668,2013
China,CHN,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,94.1,2010
China,CHN,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,18.3,2012
China,CHN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,27.3,2007
China,CHN,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,1.3,1995
China,CHN,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,0.4,2000
China,CHN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,10.1,2002
China,CHN,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,4.5,1993
China,CHN,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,2.2,2007
China,CHN,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,3.3,2001
China,CHN,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,2.76917275,2000
China,CHN,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.935460378,1974
China,CHN,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.963215611,2008
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,100.2227478,2018
China,CHN,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,99.6142,1989
China,CHN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,0.565069973,1976
China,CHN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2.991960049,1989
China,CHN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,48.01902008,2016
China,CHN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,49.07326126,2017
China,CHN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,0.421999991,1978
